Genre,Description,URL
Bass music,"La bass music ou UK bass est un ensemble de genre musicaux incluant la drum and bass, la bassline, le dubstep et le UK garage notamment. Le terme est aussi employé pour désigner des morceaux qui mélangent plusieurs de ces genres ou des morceaux expérimentaux n'ayant pas forcément de genre attribué mais s'inspirant de ces genres. Tous les genres inclus dans la bass music partagent une caractéristique clé, celle de se concentrer sur les lignes de basses, le groove et le rythme. Au Royaume-Uni, la bass music, ou UK bass, se popularise significativement dans les années 2000 et au début des années 2010, avec des artistes comme Example, Chase & Status, Skream, Benga et Wretch 32[1].
",https://fr.wikipedia.org/wiki/Bass_music
Bassline,"La bassline[1] est un genre musical associé au UK garage ayant émergé de la scène speed garage. Il partage les mêmes caractéristiques (en particulier les lignes de basses) des genres dubstep et grime. Le genre a émergé à Sheffield aux alentours de 2002[2]
",https://fr.wikipedia.org/wiki/Bassline
Batucada,"La batucada est un genre de musique avec des percussions traditionnelles du Brésil dont les formules rythmiques en font un sous-genre de la samba[1]. Par extension, on utilise en France le mot « batucada » pour désigner un groupe de musiciens pratiquant ce genre musical. La batucada est née à Rio de Janeiro. Marginalisé à ses débuts, ce rythme a rapidement pris les rues de Rio et devient connu dans les carnavals de tout le pays. Les joueurs de batucada sont appelés batuqueiros. Il existe des batucada d'amateurs comme de professionnelles. 
",https://fr.wikipedia.org/wiki/Batucada
Bay Area thrash metal,Description non disponible,https://fr.wikipedia.org/wiki/Bay_Area_thrash_metal
Beat,"Le beat (musique beat, British beat ou encore Merseybeat pour les groupes de Liverpool à côté de la rivière Mersey) est un genre musical de rock et de pop largement en vogue au début des années 1960. Un des groupes les plus populaires du genre sont les Beatles. Le mot « beat » est employé pour désigner une nouvelle façon de jouer le rock 'n' roll au Royaume-Uni approximativement de 1963 à 1967, sous l'impulsion du succès des Beatles. Cette appellation désigne à la fois des groupes qui revendiquent une forte influence du rhythm and blues comme The Rolling Stones, The Who, The Kinks, The Animals, The Pretty Things, The Yardbirds et Them, et d'autres qui privilégient les mélodies et les harmonies vocales comme The Hollies, Herman's Hermits, Manfred Mann et The Zombies.
",https://fr.wikipedia.org/wiki/Beat_(musique)
Beatbox,Description non disponible,https://fr.wikipedia.org/wiki/Beatbox
Beiguan,Description non disponible,https://fr.wikipedia.org/w/index.php?title=Beiguan_(musique)&action=edit&redlink=1
Benga,"Le benga (« quelque chose de beau » en langue luo) est un genre musical créé par des Luo, mais né à Nairobi, à la fin des années 1940 de l'union de la musique de danse cubaine, de la rumba congolaise, importées notamment par Jean Bosco Mwenda, son cousin Edward Masengo et Sam Mangwana, et du finger-style zaïrois (en pinçant les cordes directement avec le bout des doigts ou les ongles par opposition à l'utilisation du plectre) mariés avec le kwela d'Afrique du Sud et, surtout, avec les musiques traditionnelles des Luo comme l' omutibo, le dudu ou l' ohangla. Le genre a été popularisé dans toute l'Afrique de l'Est par l'African Broadcasting Service (l'actuel Kenya Broadcasting Service) créé en 1953[1], et repris par les Kikuyu, les Kamba et les Luhya. Au Zimbabwe, il est appelé kanindo.
",https://fr.wikipedia.org/wiki/Benga_(musique)
Bebop,"Le bebop[1], ou bop[2],[3], est un genre musical de jazz ayant émergé dans les années 1940[4] et 1950[5].
",https://fr.wikipedia.org/wiki/Bebop
Berceuse,"La berceuse est un genre musical. Il peut être instrumental ou vocal et est généralement destiné à l'endormissement des enfants. De la simple chanson enfantine au morceau de musique classique (Brahms) en passant par la musique populaire (Une chanson douce d'Henri Salvador) ; la berceuse se retrouve dans toutes les sociétés du monde aussi bien dans le répertoire classique que populaire. Elle est le plus souvent chantée, voire parfois murmurée ou en bouche fermée. Le terme de berceuse en anglais fait référence à Lullaby ou cradle song.
",https://fr.wikipedia.org/wiki/Berceuse
Big band,"Un « big band »[1] est une formation orchestrale, de professionnels ou d'amateurs, qui interprète des œuvres du répertoire jazz, particulièrement dans le style swing jusque dans les années 1960 ; à partir de ces années, l'avant-garde et le free jazz commencent à s'intéresser à ce type de formation. Son nom vient de l’anglais et signifie littéralement « grand groupe ». D'autres termes comme « jazz band », « jazz ensemble », « jazz orchestra », « stage band », « society band » et « dance band » peuvent être utilisés dans des contextes particuliers.
",https://fr.wikipedia.org/wiki/Big_band
Big beat,"Le big beat est un genre musical dérivé du breakbeat caractérisé par un mélange de divers autres genres musicaux incluant techno, rock, hip-hop et acid house. Bien que le terme big beat soit peu connu du grand public, ce genre représente pourtant une facette commerciale de la musique électronique, notamment pour son utilisation massive dans les spots publicitaires ou dans les films d'actions à gros budget. Le terme est utilisé depuis le milieu des années 1990 par la presse britannique pour décrire la musique d'artistes et groupes tels que The Prodigy, The Chemical Brothers, The Crystal Method, Cut La Roc, Fatboy Slim, Groove Armada et Propellerheads[2].
",https://fr.wikipedia.org/wiki/Big_beat
Big room house,"L'Electro house est un genre de House[1]. Le genre est principalement influencé par l'électro[2], electroclash[3], la pop[4], la synthpop[3],[5], et la tech house[3],[4],[5]. Le terme est utilisé pour décrire le style d'artistes que l'on retrouve dans le classement DJ Mag Top 100 DJs tels que deadmau5, Kaskade, Knife Party, Madeon, Porter Robinson, Zedd[6].
",https://fr.wikipedia.org/wiki/Big_room_house
Biguine,"La biguine est un style musical associé à une danse, originaire de Saint-Pierre en Martinique. Attestée au moment de l'abolition de l'esclavage (1848[1]), elle est considérée comme un des ancêtres du jazz[réf. nécessaire] par les musiciens américains. Assez connue en France métropolitaine dans l'entre-deux-guerres et dans l'après-guerre, elle reste aujourd'hui très présente dans les Antilles françaises, soit sous sa forme traditionnelle, soit comme source d'inspiration pour des artistes qui la font évoluer. Son nom est particulièrement illustré par un morceau de jazz de Cole Porter, Begin the Beguine.
",https://fr.wikipedia.org/wiki/Biguine
Bikutsi,"Le bikutsi (parfois appelé tipi) est une musique et une danse traditionnelle du Cameroun. Cette danse et cette musique sont originaires des provinces du Centre. C'est une danse traditionnelle relative à l'ethnie Beti.
",https://fr.wikipedia.org/wiki/Bikutsi
Black metal,"Le black metal est un sous-genre musical du heavy metal, ayant émergé en Europe au milieu des années 1980, et développé dans les pays scandinaves, notamment en Norvège, au début des années 1990. Comme le thrash metal, le black metal s'inspire du punk hardcore et en particulier du crust, de la nouvelle vague du heavy metal britannique, ainsi que du shock rock, et se caractérise par un son chargé d'atmosphères sombres[4] et, parfois, par des mises en scène morbides.
",https://fr.wikipedia.org/wiki/Black_metal
Black metal dépressif,"Le black metal dépressif, aussi désigné sous les termes de depressive black metal (DBM), suicidal black metal (SBM) ou depressive suicidal black metal (DSBM) désigne un sous-genre de heavy metal, ayant émergé de la scène black metal à la fin des années 1990. Au cours des années 2000, le genre devient internationalement connu, mais aussi controversé.
",https://fr.wikipedia.org/wiki/Black_metal_d%C3%A9pressif
Black metal norvégien,"Le black metal norvégien est la deuxième vague de black metal, ayant émergé en Norvège au début des années 1990. Ce mouvement est considéré par une partie de l'audience générale comme une secte — le Black Metal Inner Circle — basée à Oslo.
",https://fr.wikipedia.org/wiki/Black_metal_norv%C3%A9gien
Black metal symphonique,"Le black metal symphonique est un sous-genre populaire du black metal. Emperor, Dimmu Borgir, Cradle of Filth[1] et Bal-Sagoth en sont les principaux pionniers.
",https://fr.wikipedia.org/wiki/Black_metal_symphonique
Bluegrass,"Le bluegrass est un genre musical, ayant émergé aux États-Unis, qui constitue une branche de la musique country. Son fondateur, Bill Monroe, originaire de la communauté de Rosine (dans la région du Bluegrass, au Kentucky), entreprend dès les années 1940 de codifier et d'adapter aux publics modernes l'old-time music qui puise sa source dans les massifs montagneux des Appalaches, musique qui est elle-même à la croisée de diverses traditions, américaine (blues) et européenne (anglo-irlandaise).
",https://fr.wikipedia.org/wiki/Bluegrass
Blues africain,"Le blues africain est un genre de blues qui se caractérise par l'utilisation, aux côtés des instruments classique du blues, d'instruments traditionnels africains.
",https://fr.wikipedia.org/wiki/Blues_africain
Blues électrique,"Le blues électrique est un sous-genre musical du blues qui se distingue par l'utilisation d'instruments avec amplificateur, qu'il s'agisse d'une guitare, d'une basse ou d'un harmonica. Le blues électrique existe dans de nombreux courants régionaux de blues, comme le Chicago blues, le Texas blues ou le Memphis blues. Le blues électrique émerge au milieu des années 1950. La première vague de musiciens de blues électrique américains a inspiré la scène british blues des années 1960 avec des artistes comme John Mayall & the Bluesbreakers, Eric Clapton, The Yardbirds et la première incarnation de Fleetwood Mac, ainsi que des groupes de rock aussi connus que Led Zeppelin ou The Rolling Stones.
",https://fr.wikipedia.org/wiki/Blues_%C3%A9lectrique
Blues rock,"Le blues rock est un genre musical mêlant blues et rock 'n' roll. Ce genre émerge au milieu des années 1960 lorsque les Rolling Stones adaptent d'anciennes chansons blues d'Elmore James, Slim Harpo, Howlin' Wolf, Muddy Waters et Champion Jack Dupree.
",https://fr.wikipedia.org/wiki/Blues_rock
Blues touareg,"Le Tichoumaren ou blues touareg est un genre dérivé du blues. C'est la musique des ishumars (en français « les jeunes »), ce qui désigne la génération de Touaregs qui a connu la sécheresse, la répression de la rébellion de 1963-64 dans l'Adagh ensuite l'exil, puis les camps d'entraînement en Libye dans les années 1970-1990. En tamacheq, il existe un mot pour désigner ce courant musical : Assouf, qui signifie la nostalgie (voir l'article Saudade pour des synonymes de Assouf dans d'autres langues). Le groupe précurseur, qui a fait connaître cette musique internationalement, est Tinariwen.
",https://fr.wikipedia.org/wiki/Blues_touareg
